"steps","date","interval"
0,"2012-10-02",350
0,"2012-10-02",355
0,"2012-10-02",400
0,"2012-10-02",405
0,"2012-10-02",410
0,"2012-10-02",415
0,"2012-10-02",420
0,"2012-10-02",425
0,"2012-10-02",430
0,"2012-10-02",435
0,"2012-10-02",440
0,"2012-10-02",445
0,"2012-10-02",450
0,"2012-10-02",455
0,"2012-10-02",500
0,"2012-10-02",505
0,"2012-10-02",510
0,"2012-10-02",515
0,"2012-10-02",520
0,"2012-10-02",525
0,"2012-10-02",530
0,"2012-10-02",535
0,"2012-10-02",540
0,"2012-10-02",545
0,"2012-10-02",550
0,"2012-10-02",555
0,"2012-10-02",600
0,"2012-10-02",605
0,"2012-10-02",610
0,"2012-10-02",615
0,"2012-10-02",620
0,"2012-10-02",625
0,"2012-10-02",630
0,"2012-10-02",635
0,"2012-10-02",640
0,"2012-10-02",645
0,"2012-10-02",650
0,"2012-10-02",655
0,"2012-10-02",700
0,"2012-10-02",705
0,"2012-10-02",710
0,"2012-10-02",715
0,"2012-10-02",720
0,"2012-10-02",725
0,"2012-10-02",730
0,"2012-10-02",735
0,"2012-10-02",740
0,"2012-10-02",745
0,"2012-10-02",750
0,"2012-10-02",755
0,"2012-10-02",800
0,"2012-10-02",805
0,"2012-10-02",810
0,"2012-10-02",815
0,"2012-10-02",820
0,"2012-10-02",825
0,"2012-10-02",830
0,"2012-10-02",835
0,"2012-10-02",840
0,"2012-10-02",845
0,"2012-10-02",850
0,"2012-10-02",855
0,"2012-10-02",900
0,"2012-10-02",905
0,"2012-10-02",910
0,"2012-10-02",915
0,"2012-10-02",920
0,"2012-10-02",925
0,"2012-10-02",930
0,"2012-10-02",935
0,"2012-10-02",940
0,"2012-10-02",945
0,"2012-10-02",950
0,"2012-10-02",955
0,"2012-10-02",1000
0,"2012-10-02",1005
0,"2012-10-02",1010
0,"2012-10-02",1015
0,"2012-10-02",1020
0,"2012-10-02",1025
0,"2012-10-02",1030
0,"2012-10-02",1035
0,"2012-10-02",1040
0,"2012-10-02",1045
0,"2012-10-02",1050
0,"2012-10-02",1055
0,"2012-10-02",1100
0,"2012-10-02",1105
0,"2012-10-02",1110
0,"2012-10-02",1115
0,"2012-10-02",1120
0,"2012-10-02",1125
0,"2012-10-02",1130
0,"2012-10-02",1135
0,"2012-10-02",1140
0,"2012-10-02",1145
0,"2012-10-02",1150
0,"2012-10-02",1155
0,"2012-10-02",1200
0,"2012-10-02",1205
0,"2012-10-02",1210
0,"2012-10-02",1215
0,"2012-10-02",1220
0,"2012-10-02",1225
0,"2012-10-02",1230
0,"2012-10-02",1235
0,"2012-10-02",1240
0,"2012-10-02",1245
0,"2012-10-02",1250
0,"2012-10-02",1255
0,"2012-10-02",1300
0,"2012-10-02",1305
0,"2012-10-02",1310
0,"2012-10-02",1315
0,"2012-10-02",1320
0,"2012-10-02",1325
0,"2012-10-02",1330
0,"2012-10-02",1335
0,"2012-10-02",1340
0,"2012-10-02",1345
0,"2012-10-02",1350
0,"2012-10-02",1355
0,"2012-10-02",1400
0,"2012-10-02",1405
0,"2012-10-02",1410
0,"2012-10-02",1415
0,"2012-10-02",1420
0,"2012-10-02",1425
0,"2012-10-02",1430
0,"2012-10-02",1435
0,"2012-10-02",1440
0,"2012-10-02",1445
0,"2012-10-02",1450
0,"2012-10-02",1455
0,"2012-10-02",1500
0,"2012-10-02",1505
0,"2012-10-02",1510
0,"2012-10-02",1515
0,"2012-10-02",1520
0,"2012-10-02",1525
0,"2012-10-02",1530
0,"2012-10-02",1535
0,"2012-10-02",1540
0,"2012-10-02",1545
0,"2012-10-02",1550
0,"2012-10-02",1555
0,"2012-10-02",1600
0,"2012-10-02",1605
0,"2012-10-02",1610
0,"2012-10-02",1615
0,"2012-10-02",1620
0,"2012-10-02",1625
0,"2012-10-02",1630
0,"2012-10-02",1635
0,"2012-10-02",1640
0,"2012-10-02",1645
0,"2012-10-02",1650
0,"2012-10-02",1655
0,"2012-10-02",1700
0,"2012-10-02",1705
0,"2012-10-02",1710
0,"2012-10-02",1715
0,"2012-10-02",1720
0,"2012-10-02",1725
0,"2012-10-02",1730
0,"2012-10-02",1735
0,"2012-10-02",1740
0,"2012-10-02",1745
0,"2012-10-02",1750
0,"2012-10-02",1755
0,"2012-10-02",1800
0,"2012-10-02",1805
0,"2012-10-02",1810
0,"2012-10-02",1815
0,"2012-10-02",1820
0,"2012-10-02",1825
0,"2012-10-02",1830
0,"2012-10-02",1835
0,"2012-10-02",1840
0,"2012-10-02",1845
0,"2012-10-02",1850
0,"2012-10-02",1855
0,"2012-10-02",1900
0,"2012-10-02",1905
0,"2012-10-02",1910
0,"2012-10-02",1915
0,"2012-10-02",1920
0,"2012-10-02",1925
0,"2012-10-02",1930
0,"2012-10-02",1935
0,"2012-10-02",1940
0,"2012-10-02",1945
0,"2012-10-02",1950
0,"2012-10-02",1955
0,"2012-10-02",2000
0,"2012-10-02",2005
0,"2012-10-02",2010
0,"2012-10-02",2015
0,"2012-10-02",2020
0,"2012-10-02",2025
0,"2012-10-02",2030
0,"2012-10-02",2035
0,"2012-10-02",2040
0,"2012-10-02",2045
0,"2012-10-02",2050
0,"2012-10-02",2055
0,"2012-10-02",2100
0,"2012-10-02",2105
0,"2012-10-02",2110
0,"2012-10-02",2115
0,"2012-10-02",2120
0,"2012-10-02",2125
0,"2012-10-02",2130
0,"2012-10-02",2135
0,"2012-10-02",2140
0,"2012-10-02",2145
0,"2012-10-02",2150
0,"2012-10-02",2155
0,"2012-10-02",2200
0,"2012-10-02",2205
117,"2012-10-02",2210
9,"2012-10-02",2215
0,"2012-10-02",2220
0,"2012-10-02",2225
0,"2012-10-02",2230
0,"2012-10-02",2235
0,"2012-10-02",2240
0,"2012-10-02",2245
0,"2012-10-02",2250
0,"2012-10-02",2255
0,"2012-10-02",2300
0,"2012-10-02",2305
0,"2012-10-02",2310
0,"2012-10-02",2315
0,"2012-10-02",2320
0,"2012-10-02",2325
0,"2012-10-02",2330
0,"2012-10-02",2335
0,"2012-10-02",2340
0,"2012-10-02",2345
0,"2012-10-02",2350
0,"2012-10-02",2355
0,"2012-10-03",0
0,"2012-10-03",5
0,"2012-10-03",10
0,"2012-10-03",15
0,"2012-10-03",20
0,"2012-10-03",25
0,"2012-10-03",30
0,"2012-10-03",35
0,"2012-10-03",40
0,"2012-10-03",45
0,"2012-10-03",50
0,"2012-10-03",55
0,"2012-10-03",100
0,"2012-10-03",105
0,"2012-10-03",110
0,"2012-10-03",115
0,"2012-10-03",120
0,"2012-10-03",125
0,"2012-10-03",130
0,"2012-10-03",135
0,"2012-10-03",140
0,"2012-10-03",145
0,"2012-10-03",150
0,"2012-10-03",155
0,"2012-10-03",200
0,"2012-10-03",205
0,"2012-10-03",210
0,"2012-10-03",215
0,"2012-10-03",220
0,"2012-10-03",225
0,"2012-10-03",230
0,"2012-10-03",235
0,"2012-10-03",240
0,"2012-10-03",245
0,"2012-10-03",250
0,"2012-10-03",255
0,"2012-10-03",300
0,"2012-10-03",305
0,"2012-10-03",310
0,"2012-10-03",315
0,"2012-10-03",320
0,"2012-10-03",325
0,"2012-10-03",330
0,"2012-10-03",335
0,"2012-10-03",340
0,"2012-10-03",345
0,"2012-10-03",350
0,"2012-10-03",355
0,"2012-10-03",400
0,"2012-10-03",405
4,"2012-10-03",410
0,"2012-10-03",415
0,"2012-10-03",420
0,"2012-10-03",425
36,"2012-10-03",430
0,"2012-10-03",435
0,"2012-10-03",440
0,"2012-10-03",445
0,"2012-10-03",450
0,"2012-10-03",455
0,"2012-10-03",500
0,"2012-10-03",505
0,"2012-10-03",510
0,"2012-10-03",515
0,"2012-10-03",520
0,"2012-10-03",525
0,"2012-10-03",530
25,"2012-10-03",535
0,"2012-10-03",540
0,"2012-10-03",545
90,"2012-10-03",550
411,"2012-10-03",555
413,"2012-10-03",600
415,"2012-10-03",605
519,"2012-10-03",610
529,"2012-10-03",615
613,"2012-10-03",620
562,"2012-10-03",625
612,"2012-10-03",630
534,"2012-10-03",635
323,"2012-10-03",640
600,"2012-10-03",645
533,"2012-10-03",650
251,"2012-10-03",655
56,"2012-10-03",700
0,"2012-10-03",705
32,"2012-10-03",710
80,"2012-10-03",715
10,"2012-10-03",720
9,"2012-10-03",725
145,"2012-10-03",730
46,"2012-10-03",735
0,"2012-10-03",740
44,"2012-10-03",745
126,"2012-10-03",750
42,"2012-10-03",755
138,"2012-10-03",800
53,"2012-10-03",805
0,"2012-10-03",810
0,"2012-10-03",815
22,"2012-10-03",820
57,"2012-10-03",825
161,"2012-10-03",830
19,"2012-10-03",835
15,"2012-10-03",840
0,"2012-10-03",845
16,"2012-10-03",850
0,"2012-10-03",855
0,"2012-10-03",900
8,"2012-10-03",905
0,"2012-10-03",910
51,"2012-10-03",915
516,"2012-10-03",920
245,"2012-10-03",925
0,"2012-10-03",930
161,"2012-10-03",935
7,"2012-10-03",940
0,"2012-10-03",945
0,"2012-10-03",950
0,"2012-10-03",955
0,"2012-10-03",1000
0,"2012-10-03",1005
0,"2012-10-03",1010
0,"2012-10-03",1015
0,"2012-10-03",1020
0,"2012-10-03",1025
0,"2012-10-03",1030
0,"2012-10-03",1035
0,"2012-10-03",1040
0,"2012-10-03",1045
0,"2012-10-03",1050
0,"2012-10-03",1055
0,"2012-10-03",1100
0,"2012-10-03",1105
0,"2012-10-03",1110
0,"2012-10-03",1115
0,"2012-10-03",1120
0,"2012-10-03",1125
0,"2012-10-03",1130
72,"2012-10-03",1135
73,"2012-10-03",1140
0,"2012-10-03",1145
0,"2012-10-03",1150
116,"2012-10-03",1155
97,"2012-10-03",1200
0,"2012-10-03",1205
0,"2012-10-03",1210
0,"2012-10-03",1215
0,"2012-10-03",1220
0,"2012-10-03",1225
15,"2012-10-03",1230
0,"2012-10-03",1235
0,"2012-10-03",1240
0,"2012-10-03",1245
0,"2012-10-03",1250
0,"2012-10-03",1255
80,"2012-10-03",1300
69,"2012-10-03",1305
0,"2012-10-03",1310
0,"2012-10-03",1315
0,"2012-10-03",1320
0,"2012-10-03",1325
0,"2012-10-03",1330
0,"2012-10-03",1335
0,"2012-10-03",1340
99,"2012-10-03",1345
100,"2012-10-03",1350
0,"2012-10-03",1355
0,"2012-10-03",1400
33,"2012-10-03",1405
0,"2012-10-03",1410
0,"2012-10-03",1415
7,"2012-10-03",1420
0,"2012-10-03",1425
0,"2012-10-03",1430
0,"2012-10-03",1435
0,"2012-10-03",1440
0,"2012-10-03",1445
0,"2012-10-03",1450
0,"2012-10-03",1455
0,"2012-10-03",1500
0,"2012-10-03",1505
0,"2012-10-03",1510
0,"2012-10-03",1515
0,"2012-10-03",1520
0,"2012-10-03",1525
0,"2012-10-03",1530
0,"2012-10-03",1535
0,"2012-10-03",1540
88,"2012-10-03",1545
154,"2012-10-03",1550
0,"2012-10-03",1555
20,"2012-10-03",1600
0,"2012-10-03",1605
0,"2012-10-03",1610
0,"2012-10-03",1615
0,"2012-10-03",1620
0,"2012-10-03",1625
0,"2012-10-03",1630
0,"2012-10-03",1635
0,"2012-10-03",1640
0,"2012-10-03",1645
0,"2012-10-03",1650
0,"2012-10-03",1655
0,"2012-10-03",1700
0,"2012-10-03",1705
198,"2012-10-03",1710
61,"2012-10-03",1715
75,"2012-10-03",1720
0,"2012-10-03",1725
0,"2012-10-03",1730
193,"2012-10-03",1735
298,"2012-10-03",1740
0,"2012-10-03",1745
15,"2012-10-03",1750
21,"2012-10-03",1755
0,"2012-10-03",1800
0,"2012-10-03",1805
0,"2012-10-03",1810
0,"2012-10-03",1815
51,"2012-10-03",1820
36,"2012-10-03",1825
0,"2012-10-03",1830
26,"2012-10-03",1835
22,"2012-10-03",1840
0,"2012-10-03",1845
39,"2012-10-03",1850
52,"2012-10-03",1855
15,"2012-10-03",1900
41,"2012-10-03",1905
0,"2012-10-03",1910
42,"2012-10-03",1915
0,"2012-10-03",1920
0,"2012-10-03",1925
159,"2012-10-03",1930
32,"2012-10-03",1935
0,"2012-10-03",1940
0,"2012-10-03",1945
0,"2012-10-03",1950
0,"2012-10-03",1955
34,"2012-10-03",2000
0,"2012-10-03",2005
0,"2012-10-03",2010
0,"2012-10-03",2015
0,"2012-10-03",2020
36,"2012-10-03",2025
73,"2012-10-03",2030
9,"2012-10-03",2035
0,"2012-10-03",2040
0,"2012-10-03",2045
0,"2012-10-03",2050
0,"2012-10-03",2055
0,"2012-10-03",2100
0,"2012-10-03",2105
0,"2012-10-03",2110
0,"2012-10-03",2115
0,"2012-10-03",2120
0,"2012-10-03",2125
90,"2012-10-03",2130
128,"2012-10-03",2135
46,"2012-10-03",2140
0,"2012-10-03",2145
0,"2012-10-03",2150
0,"2012-10-03",2155
0,"2012-10-03",2200
0,"2012-10-03",2205
0,"2012-10-03",2210
0,"2012-10-03",2215
0,"2012-10-03",2220
0,"2012-10-03",2225
0,"2012-10-03",2230
0,"2012-10-03",2235
0,"2012-10-03",2240
0,"2012-10-03",2245
0,"2012-10-03",2250
0,"2012-10-03",2255
0,"2012-10-03",2300
0,"2012-10-03",2305
0,"2012-10-03",2310
0,"2012-10-03",2315
0,"2012-10-03",2320
0,"2012-10-03",2325
0,"2012-10-03",2330
0,"2012-10-03",2335
0,"2012-10-03",2340
8,"2012-10-03",2345
0,"2012-10-03",2350
0,"2012-10-03",2355
47,"2012-10-04",0
0,"2012-10-04",5
0,"2012-10-04",10
0,"2012-10-04",15
0,"2012-10-04",20
0,"2012-10-04",25
0,"2012-10-04",30
0,"2012-10-04",35
0,"2012-10-04",40
0,"2012-10-04",45
0,"2012-10-04",50
0,"2012-10-04",55
0,"2012-10-04",100
0,"2012-10-04",105
0,"2012-10-04",110
0,"2012-10-04",115
0,"2012-10-04",120
0,"2012-10-04",125
0,"2012-10-04",130
0,"2012-10-04",135
0,"2012-10-04",140
0,"2012-10-04",145
0,"2012-10-04",150
0,"2012-10-04",155
0,"2012-10-04",200
0,"2012-10-04",205
0,"2012-10-04",210
0,"2012-10-04",215
0,"2012-10-04",220
0,"2012-10-04",225
0,"2012-10-04",230
0,"2012-10-04",235
0,"2012-10-04",240
0,"2012-10-04",245
0,"2012-10-04",250
0,"2012-10-04",255
0,"2012-10-04",300
0,"2012-10-04",305
0,"2012-10-04",310
0,"2012-10-04",315
0,"2012-10-04",320
0,"2012-10-04",325
0,"2012-10-04",330
0,"2012-10-04",335
0,"2012-10-04",340
0,"2012-10-04",345
0,"2012-10-04",350
0,"2012-10-04",355
0,"2012-10-04",400
0,"2012-10-04",405
0,"2012-10-04",410
0,"2012-10-04",415
0,"2012-10-04",420
0,"2012-10-04",425
0,"2012-10-04",430
0,"2012-10-04",435
0,"2012-10-04",440
0,"2012-10-04",445
0,"2012-10-04",450
0,"2012-10-04",455
0,"2012-10-04",500
0,"2012-10-04",505
7,"2012-10-04",510
18,"2012-10-04",515
57,"2012-10-04",520
40,"2012-10-04",525
0,"2012-10-04",530
0,"2012-10-04",535
0,"2012-10-04",540
0,"2012-10-04",545
16,"2012-10-04",550
1,"2012-10-04",555
0,"2012-10-04",600
18,"2012-10-04",605
20,"2012-10-04",610
40,"2012-10-04",615
36,"2012-10-04",620
17,"2012-10-04",625
49,"2012-10-04",630
86,"2012-10-04",635
49,"2012-10-04",640
0,"2012-10-04",645
29,"2012-10-04",650
59,"2012-10-04",655
7,"2012-10-04",700
25,"2012-10-04",705
30,"2012-10-04",710
31,"2012-10-04",715
7,"2012-10-04",720
18,"2012-10-04",725
113,"2012-10-04",730
181,"2012-10-04",735
87,"2012-10-04",740
0,"2012-10-04",745
0,"2012-10-04",750
0,"2012-10-04",755
57,"2012-10-04",800
99,"2012-10-04",805
507,"2012-10-04",810
522,"2012-10-04",815
510,"2012-10-04",820
519,"2012-10-04",825
508,"2012-10-04",830
423,"2012-10-04",835
499,"2012-10-04",840
259,"2012-10-04",845
31,"2012-10-04",850
17,"2012-10-04",855
0,"2012-10-04",900
0,"2012-10-04",905
0,"2012-10-04",910
0,"2012-10-04",915
0,"2012-10-04",920
17,"2012-10-04",925
0,"2012-10-04",930
145,"2012-10-04",935
